_id,album_genre,artist,lastfm_id,title,emotion,summary
ObjectId(5714ded225ac0d8aee441082),Indie Rock,Heather Nova,TRFSEOG128F9324127,Heart And Shoulder,relaxing,if i rained for youi'm powerless to stop the hurtif i flew for youi will give you my heart
ObjectId(5714ded225ac0d8aee441089),Indie Rock,Heather Nova,TRYJNDE128F9324139,Paper Cup,relaxing,and everything stands so still when you danceeverything spins so fastand the night's in a paper cupwhen you want it to last
ObjectId(5714ded225ac0d8aee4410d4),Pop,Heather Nova,TRFHDQX128F92E60E9,Beautiful Storm,relaxing,and you stand in the shadowsit's a beautiful stormit comes with no warning at allit comes with no warning
ObjectId(5714ded225ac0d8aee4416d5),Alternative Rock,Hedley,TRILTXF12903CBDF54,Cha-Ching,happy,when you take off all your clotheswhen you strike a playboy posethen you gotta bring it cha-chingwhile you and i are watching tv
ObjectId(5714ded225ac0d8aee441822),Indie Rock,Hefner,TRYQQJU128F426D810,When The Angels Play Their Drum Machines,romantic,'please draw the curtainslet's mess the sheetsand give our hearts a homeour eyes are open wide
ObjectId(5714ded325ac0d8aee441fd0),Pop,Helen Reddy,TRCMXCE128F146F522,I Am Woman,relaxing,if i have to i can do anythingi am strong (strong)i am invincible (invincible)i am woman
ObjectId(5714ded325ac0d8aee441fd6),Pop,Helen Reddy,TRVHUID128F14570DA,I Don't Know How To Love Him,romantic,should i bring him downshould i scream and shoutshould i speak of lovei never thought i'd come to this
ObjectId(5714ded325ac0d8aee441fe5),Pop,Helen Reddy,TRXEYQT128F14570DC,Delta Dawn,happy,"delta dawn what's that flower you have onand did i hear you say he was a-meeting you here todayto take you to his mansion in the skyshe's forty-one and her daddy still calls her ""baby"""
ObjectId(5714ded325ac0d8aee441ff0),Pop,Helen Reddy,TREDVZY128F146F5CF,You And Me Against The World,happy,you and me against the worldand when one of us is goneand one of us is left to carry onthink about the days of me and you
ObjectId(5714ded325ac0d8aee441ff5),Pop,Helen Reddy,TRIBMRB128E0790827,Angie Baby,relaxing,that's a really nice place to goyou're a special ladyliving in a world of make believehe's getting smaller with the sound
ObjectId(5714ded325ac0d8aee441fff),Pop,Helen Reddy,TRMWJGD128F14570E2,Ain't No Way To Treat A Lady,relaxing,if you'd only let me close enough to seethat ain't no way to treat a lady no wayto treat your baby your woman your friendbut maybe it's a way for us to end
ObjectId(5714ded325ac0d8aee442077),Pop,Helen Reddy,TRVPTMO128F92F3564,Candle On The Water,relaxing,soon you'll see a golden stream of lightthis flame inside of me will growkeep holding on you'll make iti'll never let you go
ObjectId(5714ded325ac0d8aee443401),Rock,Hepburn,TROZHUI128F92DF9EE,I Quit,happy,'cause loving you's a job i don't needthe situation's vacant for me'cause i'm telling you nowa shot rings out and you go running for cover
ObjectId(5714ded325ac0d8aee4437a5),Pop,Herbie Hancock,TRHUYWA128F92DF680,Motor Mouth,happy,you hear that voice 'round the bendout there rappin' againthat's a motor mouthit's that rappin' again
ObjectId(5714ded325ac0d8aee443880),Indie Rock,Here We Go Magic,TREIICC12903CD6BB5,Collector,happy,i've got a mild fascination for collectorswhere'd you find all that timea place for everything in the houseyour girlfriend says it's time to sell
ObjectId(5714ded325ac0d8aee44420f),Rock,Hey Hey My My,TRPVFOR128F92D09CA,Too Much Space,happy,there's too much space in your roomthe ceiling's too high and the walls are emptywhite is spreading overthere's too much dust in your mouth
ObjectId(5714ded325ac0d8aee4444ef),R&amp;B,Hi-Five,TRHLEAG128F4266080,Quality Time,relaxing,'cause i really wanna be with you (be with you girl)i'll spend quality time with you (girl i'm gonna be right there)from now on i'll'cause i really wanna be with you baby {come on t}
ObjectId(5714ded325ac0d8aee4446ac),Hip Hop,Hieroglyphics,TRZEFAO128F425B76A,All Things,relaxing,you'll get washed even if you're way too cleanthey got plans plots and schemeslike a dope fiend tryin to get that ice cream colamy nigga hold up things is not as they seem
ObjectId(5714ded325ac0d8aee4446c2),Hip Hop,Hieroglyphics,TRGSPMZ128F4278BF0,Powers That Be,happy,the powers that beit's in youthat's all we knowhit 'em with a passion and that's it
ObjectId(5714ded325ac0d8aee4446c5),Hip Hop,Hieroglyphics,TRGHBJP128F4278BF6,Classic,happy,uh somethin' ya do when you're fire resistanttryin' to followfill in holes till it hurt deep in your bonesi mean really drill it home to your inner zone
ObjectId(5714ded325ac0d8aee444a45),Pop,Hilary Duff,TRCHRTI128F9325745,Why Not,happy,when you're walking down the streetif you lose the momentyou might lose a lotso why not why not
ObjectId(5714ded325ac0d8aee444a48),Pop,Hilary Duff,TRRZYBC128F9325740,Fly,happy,open up the part of you that wants to hide awayyou can shineforget about the reasons why you can't in lifetime to fly
ObjectId(5714ded325ac0d8aee444d22),Alternative Rock,HIM,TROGYMX128F42353A9,Sleepwalking Past Hope,sad,i hid the keys to unlock love's heartin our hearts love keeps sweet-talking to despairall is lost in this warall we can do is to wail and weep to the saddest song
ObjectId(5714ded325ac0d8aee445184),Folk,Hindi Zahra,TRTQLQR12903CDF36F,Stand Up,happy,you want me to be your sistertell me what do you need ohyou got to be real with yourself(you've got to stand up)
ObjectId(5714ded325ac0d8aee4451e2),Rock,Hinder,TRNMRDC128F92E6ED5,Use Me,happy,she's got whole lot of lovebut it's never enoughshe's gonna use me but i like it yeah yeah(anyway you want it)
ObjectId(5714ded325ac0d8aee4451e4),Rock,Hinder,TRDGUVQ128F92E6ED7,Last Kiss Goodbye,sad,when you walked in so damn latewhen you've had too much to drinkwhen you wouldn't even look at meyou were with him all this time
ObjectId(5714ded325ac0d8aee4451e6),Rock,Hinder,TRPCMJW128F92E6ED9,Without You,sad,it's safe to say that i'm ready to let you leavei live it up a little more every dayi didn't wanna believe it thenwell i never thought i'd say
ObjectId(5714ded325ac0d8aee4451ec),Rock,Hinder,TRBDNYA128F92E770C,Far From Home,sad,it’s like i told youyou’re better off without me i’m sick of saying sorryi don’t want to string you alongand that’s why i’m letting you go
ObjectId(5714ded325ac0d8aee445c1f),Punk Rock,Hole,TRLAQDK128F146914D,Teenage Whore,angry,"i give you plenty why do you want morebaby why are you a teenage whore""i've seen your repulsion and it looks real good on youit's all the lying put me through and i"
ObjectId(5714ded325ac0d8aee445c2a),Alternative Rock,Hole,TRPOFFD128E07929A7,Violet,angry,go on take everything take everything i want you toand the sky was all violetwhen they get what they want and they never want it againgo on take everything take everything i dare you to
ObjectId(5714ded325ac0d8aee445c2c),Alternative Rock,Hole,TRJNZIZ128E07929A9,Plump,angry,i'm overfedyour milk's in my mouthit makes me sickyou look good for your age
ObjectId(5714ded325ac0d8aee445c2d),Alternative Rock,Hole,TRLVHPH128E07929AA,Asking For It,angry,was she asking for itif she was asking for itdid she ask you twiceand if you live through this with me
ObjectId(5714ded325ac0d8aee445c2e),Alternative Rock,Hole,TRMLOAZ128E07929AB,Jennifer's Body,angry,i know it i can't feel itthe pieces of jennifer's bodyfound pieces of jennifer's bodyjust relax just relax just go to sleep
ObjectId(5714ded325ac0d8aee445c2f),Alternative Rock,Hole,TRUFOPK128E07929AC,Doll Parts,sad,they really want you they really dothey really want you and i do tooi love him so much it just turns to hatethey really want you but i do too
ObjectId(5714ded325ac0d8aee445c30),Alternative Rock,Hole,TRGVQXD128E07929AD,Credit In The Straight World,angry,and i will await your highnessgo for credit in the real worldi got some credit in the straight worldyou will die
ObjectId(5714ded325ac0d8aee445c33),Alternative Rock,Hole,TRJWTJV128E07929B0,I Think That I Would Die,sad,"who took my babythere is a babythere is no milkshe said ""i am not a feminist"""
ObjectId(5714ded325ac0d8aee445c35),Alternative Rock,Hole,TRLUWRQ128E07929B2,Rock Star,angry,make me realfuck youmake me sickwe look the same we talk the same yeah
ObjectId(5714ded325ac0d8aee445c5b),Alternative Rock,Hole,TRFXZBQ128E0792A45,Hit So Hard,sad,he hit so hardi saw starslook at the pretty lightsoh man he hit so hard
ObjectId(5714ded325ac0d8aee445c5d),Alternative Rock,Hole,TRPELZW128E0792A47,Reasons To Be Beautiful,sad,oh give me a reason to be beautifuloh give me one reason to be beautifuloh and everything i amoh and i will make myself so beautiful
ObjectId(5714ded325ac0d8aee445c5e),Alternative Rock,Hole,TRLYYFO128E0792A48,Dying,sad,remember you promised mei want to i need to beunder your skinyou leave with everything i am
ObjectId(5714ded325ac0d8aee445c60),Alternative Rock,Hole,TRNGHYW128E0792A4A,Northern Star,sad,and i wait staring at the northern starhe's so cold he will ruin the world tonighthe's so cold he will win the world tonightall the angels kneeling to the frozen lights
ObjectId(5714ded325ac0d8aee445c61),Alternative Rock,Hole,TRJZSDE128E0792A4B,Boys On The Radio,happy,i'll be on the other sidewhen you're beautiful and dyingall the world that you've deniedyou can close your eyes and really sleep tonight
ObjectId(5714ded325ac0d8aee445c62),Alternative Rock,Hole,TRUOKAP128E0792A4C,Heaven Tonight,romantic,i'll gallop to you tonight tonightwe'll ride i'll give it to youwe'll go to heaven tonightwe're going to heaven tonight
ObjectId(5714ded325ac0d8aee445c6b),Alternative Rock,Hole,TRVYOHL12903CB7068,Nobody's Daughter,romantic,don't try to win it will only end in disgraceand i will dig my own grave yeahi am the last one you save hereit's all gone rotten
ObjectId(5714ded325ac0d8aee445f6c),Country,Holly Williams,TRYDMRF128F9320D04,Sometimes,romantic,i wish i were a little girl in this liei wish i were a good drughey and if i were jesus maybe i could heal all of usin a world full of vices i wish i were a little bird
ObjectId(5714ded325ac0d8aee446734),Rock,Honeymoon Suite,TRKUWDR128F4285C1B,New Girl Now,happy,don't you play good girl with mei've got a new girl nowand she's a lot like youi got a new girl now
ObjectId(5714ded325ac0d8aee4467bb),R&amp;B,Honeyz,TROXPLI128F148BDB9,Finally Found,relaxing,and now you know i'm going to love you morehold me tight 'cos it's always been younow it's clear that it's always been youhold (oh) me tight 'cos it's always been you
ObjectId(5714ded325ac0d8aee44681e),Alternative Rock,Hoobastank,TRRDBIT128F9316A92,Same Direction,angry,cause we're all going in the same directionand i'm not sure which way to gobecause all along we've been going in the same directiongoing in the same direction
ObjectId(5714ded325ac0d8aee44681f),Alternative Rock,Hoobastank,TRYJPGZ128F148B113,Out Of Control,happy,i'm spinning out of controli don't understand what you want from meall of the things you've said to meall the things you've said to me
ObjectId(5714ded325ac0d8aee446820),Alternative Rock,Hoobastank,TRRIHRO128E0784631,What Happened To Us?,relaxing,i knew it was too good to be truewe used to be so perfectnow we're lost and lonelyand deep inside i wonder
ObjectId(5714ded325ac0d8aee446821),Alternative Rock,Hoobastank,TRWZIHJ128F148B115,Escape,romantic,we have to escapewith no one to tell us that we should be going throughwe have to escape (escape) and i will go anywhereescape to a place (escape) where we'll be together
ObjectId(5714ded325ac0d8aee446822),Alternative Rock,Hoobastank,TRNNPBB128F148B116,Just One,happy,just one chance is all i ever wantedjust one time i'd like to win the gamefrom now on i'll take the chance if i can have iti'm gonna push i'm gonna pull open up the door
ObjectId(5714ded325ac0d8aee446824),Alternative Rock,Hoobastank,TRHGPSJ128F148B118,From The Heart,happy,all of the dreams we've built up from the groundwe will rebuild them from the startwe will rebuild them from the heartfrom the heart
ObjectId(5714ded325ac0d8aee446825),Alternative Rock,Hoobastank,TRXJDMQ128E0784677,The Reason,sad,i've found a reason for meto change who i used to bei'm sorry that i hurt youthat's why i need you to hear
ObjectId(5714ded325ac0d8aee446827),Alternative Rock,Hoobastank,TRONNPF128E0784637,Unaffected,sad,the things that they're denyingas though i'm unaffectedand who should i bewhen they're judging me
ObjectId(5714ded325ac0d8aee446828),Alternative Rock,Hoobastank,TRYEQVI128E0784638,Never There,happy,and all i wanted was someone to heareverytime that i need you aroundbecause in my life is where i need you nowyou're never there
ObjectId(5714ded325ac0d8aee446829),Alternative Rock,Hoobastank,TRPXSPO128E0784639,Disappear,relaxing,and awakens the moment that you leavedo you know that everytime you're nearso can you come and make them disappearmake them disappear and we can stay
ObjectId(5714ded325ac0d8aee446c7a),Alternative Rock,Hootie & The Blowfish,TRRRAAG128F14744C5,Only Wanna Be With You,happy,i've been looking for a girl like youi'll only pout at you until i get my wayi just want to love you but you want to wear my ringyeah i'm tangled up and blue
ObjectId(5714ded325ac0d8aee446c7d),Alternative Rock,Hootie & The Blowfish,TRXLNTQ128F4267CD5,Drowning,relaxing,drowning in a sea of tearsliving only for yourselfhating everybody else 'cause they don't look like younot like you
ObjectId(5714ded325ac0d8aee446d7d),Rock,Hope Of The States,TRHWXEG128F42B078E,Sing It Out,happy,i am the soldiersing it outsing it out yr not aloneyou are not the only one
ObjectId(5714ded325ac0d8aee4473ce),Pop,Hot Chocolate,TRHRDMI128F1459343,Emma,sad,emma emmalenei'm gonna write your name high on that silver screeni'm gonna make you the biggest star this world has ever seenit was emmalene
ObjectId(5714ded325ac0d8aee4473d0),Pop,Hot Chocolate,TRQZMMD128F4299947,Disco Queen,happy,yeah yeah music is her lover - disco queen disco queenmusic turns her on and onmusic turns her on and on - disco queen disco queenmusic turns her on and on - an' on an' on
ObjectId(5714ded325ac0d8aee4473d3),Pop,Hot Chocolate,TRTSQSO128F4299833,Brother Louie,happy,louie fell in love over nightsee what i meanhe did i tell youbrothers you know what i mean
ObjectId(5714ded325ac0d8aee4473d8),Pop,Hot Chocolate,TRTVFSX12903D0738A,You Sexy Thing,romantic,where you from you sexy thingsexy thing yousince you came along you sexy thingi love the way you touch me darling you sexy thing
ObjectId(5714ded325ac0d8aee4473e7),Pop,Hot Chocolate,TRIBODA128F932A3F2,Every 1's A Winner,romantic,'cause baby i believe that you're a stareveryone's a winner baby that's the truth (yes the truth)making love to you is such a thrilleveryone's a winner baby that's no lie (yes no lie)
ObjectId(5714ded325ac0d8aee4473eb),Pop,Hot Chocolate,TRMFBRM128F4299942,So You Win Again,sad,so you win again you win againhere i stand again the loserand just for fun you took my love and runbut love had just begun
ObjectId(5714ded325ac0d8aee4473ed),Pop,Hot Chocolate,TRLZXAE128F1460235,I'll Put You Together Again,relaxing,and i'll put you together againi'll put you together againput us together againwhen things look hopeless just write me and then
